Date&Time,Bit depth (m),Total RPM,Hook height (m),Torque on bit (lbf.ft),Tension (klbf),Motor RPM,Mud flow (l/mn),SPP (psi),RPM top (rpm),Surface Torque (lbf.ft),ROP (m/h),WOB (klbf)
2018-09-08 11:08:10,3410.916,219.524,6.678,1277.7377900000001,147.18,129.524,996.336,3530.43,90.0,5744.06,28.453,16.71
2018-09-08 11:08:15,3410.95,219.524,6.644,1279.49959,146.194,129.524,996.336,3527.074,90.0,5636.059,28.089,17.836
2018-09-08 11:08:20,3410.98,219.87,6.615,1304.4788500000002,145.829,129.87,999.0,3521.053,90.0,5784.06,27.434,18.375
2018-09-08 11:08:25,3411.009,219.87,6.586,1289.1971500000002,145.874,129.87,999.0,3512.985,90.0,5552.058,26.779,18.447
2018-09-08 11:08:30,3411.047,219.177,6.547,1243.0609700000002,145.987,129.177,996.336,3505.32,90.0,5530.058,26.707,18.117
2018-09-08 11:08:35,3411.077,219.524,6.518,1223.37094,146.231,129.524,996.336,3498.554,90.0,5530.058,26.052,17.997
2018-09-08 11:08:40,3411.111,219.177,6.484,1171.06463,146.586,129.177,993.672,3490.752,90.0,5664.059,25.688,17.659
2018-09-08 11:08:45,3411.144,219.177,6.45,1121.3971900000001,146.645,129.177,993.672,3484.185,90.0,5584.058,25.324,17.434
2018-09-08 11:08:50,3411.183,219.177,6.411,1113.7563400000001,146.368,129.177,993.672,3482.28,90.0,5514.057,25.251,17.603
2018-09-08 11:08:55,3411.212,219.385,6.382,1123.74881,146.296,129.385,995.27,3485.993,90.0,5566.858,24.596,17.746
2018-09-08 11:09:00,3411.246,219.427,6.348,1146.0240900000001,146.321,129.427,995.59,3486.354,90.0,5619.418,24.232,18.04
2018-09-08 11:09:05,3411.285,219.87,6.309,1113.1703499999999,146.183,129.87,996.336,3485.972,90.0,5798.06,24.16,17.965
2018-09-08 11:09:10,3411.353,219.524,6.241,1147.5522600000002,145.641,129.524,996.336,3488.748,90.0,5636.059,25.819,18.045
2018-09-08 11:09:15,3411.382,219.87,6.212,1197.80569,145.429,129.87,996.336,3498.59,90.0,6028.063,25.955,18.721
2018-09-08 11:09:20,3411.416,219.524,6.178,1260.10447,145.15,129.524,999.0,3508.929,90.0,5934.062,25.979,18.68
2018-09-08 11:09:25,3411.445,219.177,6.149,1260.9853699999999,145.259,129.177,993.672,3512.595,90.0,5962.062,25.712,18.881
2018-09-08 11:09:30,3411.479,219.524,6.115,1271.5676600000002,145.572,129.524,993.672,3512.835,90.0,5716.059,25.736,18.576
2018-09-08 11:09:35,3411.518,219.524,6.076,1252.17254,145.368,129.524,996.336,3507.254,90.0,5772.06,26.052,18.495
2018-09-08 11:09:40,3411.552,219.87,6.042,1228.3690900000001,146.031,129.87,996.336,3501.075,90.0,5610.058,26.076,18.319
2018-09-08 11:09:45,3411.596,218.485,5.999,1185.4615999999999,147.418,128.485,988.344,3493.844,90.0,5690.059,26.28,16.549
2018-09-08 11:09:50,3411.639,219.524,5.955,1196.04006,148.39,129.524,996.336,3493.3,90.0,5748.06,27.289,15.343
2018-09-08 11:09:55,3411.688,219.177,5.906,1196.3349699999999,149.665,129.177,993.672,3498.341,90.0,5786.06,28.186,13.92
2018-09-08 11:10:00,3411.737,219.293,5.857,1206.81768,150.006,129.293,994.56,3499.071,90.0,5891.728,29.12,13.328
2018-09-08 11:10:05,3411.775,219.755,5.819,1231.69736,149.586,129.755,998.112,3503.181,90.0,6202.398,29.398,13.787
2018-09-08 11:10:10,3411.824,218.831,5.77,1251.87763,149.405,128.831,993.672,3511.476,90.0,6166.064,29.895,13.904
2018-09-08 11:10:15,3411.873,219.524,5.721,1303.30304,149.458,129.524,993.672,3523.901,90.0,6236.065,30.392,13.759
2018-09-08 11:10:20,3411.922,219.87,5.672,1298.30872,149.576,129.87,996.336,3527.034,90.0,6144.064,30.399,13.759
2018-09-08 11:10:25,3411.955,218.831,5.639,1320.93636,149.83,128.831,993.672,3525.015,90.0,6060.063,30.404,13.349
2018-09-08 11:10:30,3411.999,219.177,5.595,1274.50527,149.876,129.177,993.672,3525.228,90.0,6018.063,30.574,13.276
2018-09-08 11:10:35,3412.043,219.524,5.552,1309.47317,149.895,129.524,993.672,3522.672,90.0,6098.063,30.743,13.333
2018-09-08 11:10:40,3412.092,219.177,5.503,1288.61116,150.092,129.177,996.336,3522.394,90.0,6006.062,31.24,13.228
2018-09-08 11:10:45,3412.135,219.177,5.459,1309.18209,150.016,129.177,993.672,3524.181,90.0,6060.063,31.41,13.381
2018-09-08 11:10:50,3412.184,219.177,5.41,1316.52803,149.905,129.177,996.336,3525.097,90.0,6130.064,31.907,13.309
2018-09-08 11:10:55,3412.239,219.524,5.355,1291.25386,150.014,129.524,996.336,3520.985,90.0,5870.061,32.732,13.075
2018-09-08 11:11:00,3412.283,219.524,5.312,1277.14797,150.084,129.524,996.336,3517.757,90.0,5954.062,32.901,12.963
2018-09-08 11:11:05,3412.326,219.87,5.268,1251.28781,149.955,129.87,999.0,3517.677,90.0,6004.062,32.743,12.89
2018-09-08 11:11:10,3412.375,219.524,5.219,1247.76038,150.047,129.524,996.336,3519.325,90.0,6100.063,33.289,12.891
2018-09-08 11:11:15,3412.408,219.524,5.186,1293.3105699999999,149.934,129.524,996.336,3523.459,90.0,6166.064,32.525,12.915
2018-09-08 11:11:20,3412.457,219.454,5.137,1270.7442099999998,149.873,129.454,993.139,3522.832,90.0,6123.264,32.743,13.093
2018-09-08 11:11:25,3412.506,219.524,5.088,1284.49774,149.965,129.524,996.336,3525.345,90.0,6110.064,32.962,13.027
2018-09-08 11:11:30,3412.55,219.524,5.044,1280.38049,149.971,129.524,993.672,3531.016,90.0,6140.064,32.307,13.124
2018-09-08 11:11:35,3412.583,218.831,5.011,1327.10649,149.995,128.831,993.672,3535.023,90.0,5898.061,32.089,12.947
2018-09-08 11:11:40,3412.626,219.524,4.968,1336.2180600000002,150.056,129.524,996.336,3528.808,90.0,6006.062,31.979,12.73
2018-09-08 11:11:45,3412.67,218.485,4.924,1311.52988,150.16,128.485,988.344,3525.478,90.0,5908.061,31.87,12.665
2018-09-08 11:11:50,3412.719,219.87,4.875,1315.3522200000002,150.498,129.87,996.336,3521.357,90.0,5922.062,32.088,12.601
2018-09-08 11:11:55,3412.763,218.831,4.831,1281.2613900000001,150.566,128.831,993.672,3516.31,90.0,5758.06,31.979,12.376
2018-09-08 11:12:00,3412.807,218.831,4.788,1258.63375,150.798,128.831,991.008,3510.183,90.0,6074.063,31.87,12.126
2018-09-08 11:12:05,3412.861,219.177,4.733,1253.6394300000002,150.863,129.177,993.672,3509.998,90.0,5894.061,31.434,11.917
2018-09-08 11:12:10,3412.905,219.87,4.689,1244.82277,150.856,129.87,999.0,3508.519,90.0,5594.058,32.416,11.765
2018-09-08 11:12:15,3412.954,218.831,4.64,1227.19328,150.769,128.831,991.008,3503.945,90.0,5678.059,32.743,12.006
2018-09-08 11:12:20,3412.998,219.524,4.597,1234.24431,150.86,129.524,996.336,3502.768,90.0,5706.059,32.743,12.038
2018-09-08 11:12:25,3413.036,218.485,4.558,1213.0873900000001,150.978,128.485,996.336,3497.782,90.0,5762.06,32.416,11.781
2018-09-08 11:12:30,3413.09,219.247,4.504,1227.66054,150.891,129.247,993.139,3501.253,90.0,5862.461,33.071,11.62
2018-09-08 11:12:35,3413.134,219.399,4.46,1229.10828,150.83,129.399,992.5,3505.283,90.0,5924.542,33.071,11.74
2018-09-08 11:12:40,3413.178,219.177,4.417,1221.60914,150.736,129.177,999.0,3503.714,90.0,5636.059,32.547,11.837
2018-09-08 11:12:45,3413.216,219.177,4.378,1241.2953400000001,150.583,129.177,993.672,3504.825,90.0,5800.06,32.743,12.103
2018-09-08 11:12:50,3413.26,219.524,4.335,1249.52601,150.422,129.524,993.672,3511.055,90.0,5746.06,32.743,12.03
2018-09-08 11:12:55,3413.309,219.524,4.286,1268.92113,150.46,129.524,999.0,3511.141,90.0,5894.061,33.071,12.263
2018-09-08 11:13:00,3413.352,219.524,4.242,1243.9418699999999,150.381,129.524,996.336,3505.161,90.0,5636.059,33.071,12.191
2018-09-08 11:13:05,3413.396,219.177,4.198,1231.89269,150.242,129.177,993.672,3502.848,90.0,5530.058,33.071,12.344
2018-09-08 11:13:10,3413.44,219.524,4.155,1215.1441,150.235,129.524,996.336,3500.638,90.0,5784.06,32.934,12.545
2018-09-08 11:13:15,3413.483,219.524,4.111,1223.96076,150.027,129.524,996.336,3500.215,90.0,5880.061,32.798,12.553
2018-09-08 11:13:20,3413.538,219.524,4.056,1217.7867999999999,149.981,129.524,996.336,3500.829,90.0,5882.061,33.316,12.754
2018-09-08 11:13:25,3413.581,219.177,4.013,1230.7168800000002,149.936,129.177,993.672,3501.9,90.0,5772.06,33.18,12.649
2018-09-08 11:13:30,3413.625,200.064,3.969,1216.31608,149.8,128.831,993.672,3499.721,90.0,5746.06,33.044,12.794
2018-09-08 11:13:35,3413.669,219.524,3.925,1211.03068,149.819,129.524,993.672,3496.354,90.0,5828.061,32.907,12.818
2018-09-08 11:13:40,3413.712,219.524,3.882,1199.56749,149.818,129.524,996.336,3492.695,90.0,5922.062,32.771,12.85
2018-09-08 11:13:45,3413.756,219.177,3.838,1182.52399,149.816,129.177,993.672,3490.72,90.0,6130.064,32.634,12.802
2018-09-08 11:13:50,3413.794,219.524,3.8,1190.75083,149.913,129.524,999.0,3492.15,90.0,5758.06,32.17,12.473
2018-09-08 11:13:55,3413.838,219.524,3.756,1181.64309,149.937,129.524,996.336,3494.221,90.0,5812.06,32.034,12.641
2018-09-08 11:14:00,3413.882,219.177,3.713,1193.1024499999999,149.791,129.177,993.672,3493.385,90.0,5746.06,31.897,12.577
2018-09-08 11:14:05,3413.925,219.87,3.669,1191.34065,149.973,129.87,999.0,3495.102,90.0,5678.059,31.761,12.352
2018-09-08 11:14:10,3413.969,219.524,3.625,1221.31423,149.92,129.524,996.336,3500.39,90.0,5720.059,31.734,12.457
2018-09-08 11:14:15,3414.013,219.177,3.582,1204.85672,149.894,129.177,991.008,3498.205,90.0,5870.061,31.706,12.416
2018-09-08 11:14:20,3414.056,219.524,3.538,1194.27826,149.913,129.524,999.0,3498.473,90.0,5788.06,31.679,12.553
2018-09-08 11:14:25,3414.1,219.524,3.494,1213.0873900000001,149.835,129.524,996.336,3499.965,90.0,5784.06,31.652,12.504
2018-09-08 11:14:30,3414.154,218.831,3.44,1171.65062,149.846,128.831,991.008,3497.442,90.0,5748.06,32.28,12.416
2018-09-08 11:14:35,3414.198,219.524,3.396,1196.04006,149.823,129.524,993.672,3497.714,90.0,5594.058,32.252,12.585
2018-09-08 11:14:40,3414.242,219.524,3.352,1165.48049,149.752,129.524,996.336,3495.445,90.0,5674.059,32.225,12.489
2018-09-08 11:14:45,3414.285,219.524,3.309,1163.42378,149.689,129.524,993.672,3496.444,90.0,5636.059,32.198,12.625
2018-09-08 11:14:50,3414.329,219.87,3.265,1173.41242,149.508,129.87,999.0,3500.183,90.0,5734.06,32.17,12.931
2018-09-08 11:14:55,3414.373,219.524,3.221,1189.1652100000001,149.497,129.524,996.336,3500.224,90.0,5778.86,32.143,12.895
2018-09-08 11:15:00,3414.416,219.108,3.178,1184.08663,149.472,129.108,990.475,3496.26,90.0,5727.82,31.586,12.816
2018-09-08 11:15:05,3414.455,219.524,3.14,1189.2839399999998,149.385,129.524,996.336,3496.3,90.0,5756.06,31.761,12.891
2018-09-08 11:15:10,3414.498,219.177,3.096,1176.64877,149.569,129.177,996.336,3488.212,90.0,5678.059,31.734,12.738
2018-09-08 11:15:15,3414.547,219.524,3.047,1200.15731,149.643,129.524,991.008,3490.869,90.0,5798.06,32.034,12.496
2018-09-08 11:15:20,3414.586,219.524,3.009,1190.75466,149.493,129.524,996.336,3494.42,90.0,6004.062,31.679,12.762
2018-09-08 11:15:25,3414.613,219.524,2.981,1216.025,149.913,129.524,996.336,3496.181,90.0,5788.06,30.67,12.4
2018-09-08 11:15:30,3414.613,219.524,2.981,1193.98335,151.612,129.524,996.336,3491.684,90.0,5638.059,28.023,10.8
2018-09-08 11:15:35,3414.613,219.524,2.981,1149.90388,153.055,129.524,996.336,3476.318,90.0,5254.055,25.376,8.821
2018-09-08 11:15:40,3414.613,219.524,2.981,1076.1457400000002,154.35,129.524,996.336,3455.083,90.0,4820.05,22.729,7.527
2018-09-08 11:15:45,3414.613,219.524,2.981,980.93194,155.302,129.524,993.672,3427.538,90.0,4536.047,20.083,6.329
2018-09-08 11:15:50,3414.613,219.177,2.981,894.82588,155.765,129.177,993.672,3405.363,90.0,4332.045,16.906,5.717
2018-09-08 11:15:55,3414.613,219.87,2.981,796.08848,156.121,129.87,999.0,3383.872,90.0,4346.045,14.789,5.283
2018-09-08 11:16:00,3414.613,219.004,2.981,695.73099,156.464,129.004,992.34,3361.569,90.0,4243.377,12.142,4.791
2018-09-08 11:16:05,3414.613,219.351,2.981,633.43221,156.648,129.351,995.004,3351.88,90.0,4008.708,9.496,4.561
2018-09-08 11:16:10,3414.613,219.42,2.981,613.91836,156.853,129.42,995.537,3344.051,90.0,3823.773,8.704,4.322
2018-09-08 11:16:15,3414.673,219.524,2.921,572.1598700000001,155.254,129.524,996.336,3329.41,90.0,3718.039,11.515,5.903
2018-09-08 11:16:20,3414.727,219.177,2.867,509.56618,153.796,129.177,996.336,3318.887,90.0,4332.045,13.998,7.43
2018-09-08 11:16:25,3414.793,219.87,2.801,543.06719,152.691,129.87,999.0,3324.53,90.0,4644.048,16.977,8.54
2018-09-08 11:16:30,3414.831,219.177,2.763,618.29988,151.628,129.177,993.672,3343.008,90.0,4794.05,18.636,9.738
2018-09-08 11:16:35,3414.88,219.87,2.714,714.0996700000001,151.065,129.87,996.336,3363.305,90.0,5270.055,20.792,10.341
2018-09-08 11:16:40,3414.929,219.524,2.665,776.98827,150.468,129.524,999.0,3387.022,90.0,5542.058,22.948,11.234
2018-09-08 11:16:45,3414.979,219.177,2.616,875.13968,150.167,129.177,991.008,3409.984,90.0,5402.056,25.103,11.443
2018-09-08 11:16:50,3415.022,219.524,2.572,934.79193,150.085,129.524,993.672,3427.503,90.0,5404.056,26.931,11.74
2018-09-08 11:16:55,3415.077,219.177,2.517,989.7447699999999,149.781,129.177,996.336,3440.866,90.0,5648.059,29.414,11.893
2018-09-08 11:17:00,3415.12,219.177,2.474,1049.40085,149.744,129.177,993.672,3454.264,90.0,5690.059,31.243,12.11
2018-09-08 11:17:05,3415.17,219.177,2.425,1065.5634499999999,149.623,129.177,993.672,3459.527,90.0,5840.061,32.743,12.191
2018-09-08 11:17:10,3415.213,219.524,2.381,1111.11364,149.488,129.524,996.336,3468.178,90.0,5720.059,33.289,12.054
2018-09-08 11:17:15,3415.257,219.293,2.337,1116.9429,149.487,129.293,994.56,3477.713,90.0,5830.061,33.18,12.297
2018-09-08 11:17:20,3415.295,219.177,2.299,1139.91524,149.578,129.177,996.336,3483.523,90.0,5814.06,32.743,12.135
2018-09-08 11:17:25,3415.339,219.039,2.255,1159.54399,149.497,129.039,995.803,3489.013,90.0,5520.857,32.634,12.286
2018-09-08 11:17:30,3415.393,218.831,2.201,1231.89269,149.428,128.831,991.008,3498.926,90.0,5878.061,33.18,12.247
2018-09-08 11:17:35,3415.437,219.524,2.157,1216.31991,149.434,129.524,996.336,3498.116,90.0,5674.059,32.525,12.239
2018-09-08 11:17:40,3415.47,219.524,2.124,1214.2632,149.315,129.524,996.336,3495.844,90.0,5746.06,32.307,12.464
2018-09-08 11:17:45,3415.519,219.177,2.075,1210.44086,149.229,129.177,993.672,3495.646,90.0,5650.059,32.525,12.553
2018-09-08 11:17:50,3415.562,219.524,2.032,1209.55996,149.406,129.524,993.672,3496.566,90.0,6032.063,32.416,12.279
2018-09-08 11:17:55,3415.606,219.177,1.988,1210.7357700000002,149.417,129.177,996.336,3496.1,90.0,5678.059,32.307,12.159
2018-09-08 11:18:00,3415.65,219.87,1.944,1212.2026600000002,149.303,129.87,996.336,3497.185,90.0,5620.058,32.198,12.239
2018-09-08 11:18:05,3415.693,219.177,1.901,1202.8000100000002,149.336,129.177,993.672,3499.347,90.0,5838.061,32.089,12.071
2018-09-08 11:18:10,3415.748,219.177,1.846,1177.5296700000001,149.27,129.177,993.672,3495.365,90.0,5994.062,32.689,12.279
2018-09-08 11:18:15,3415.792,218.831,1.803,1175.76404,149.091,128.831,991.008,3493.163,90.0,5892.061,32.634,12.416
2018-09-08 11:18:20,3415.841,219.177,1.753,1173.12134,149.319,129.177,993.672,3495.056,90.0,5732.06,32.907,12.038
2018-09-08 11:18:25,3415.884,219.87,1.71,1178.41057,149.354,129.87,999.0,3496.534,90.0,5650.059,32.853,11.988
2018-09-08 11:18:30,3415.917,219.524,1.677,1163.12887,149.23,129.524,993.672,3497.873,90.0,5664.059,32.143,12.232
2018-09-08 11:18:35,3415.972,219.87,1.622,1171.06463,149.396,129.87,996.336,3496.145,90.0,5706.059,32.743,12.086
2018-09-08 11:18:40,3416.021,219.177,1.573,1204.27073,149.406,129.177,991.008,3494.497,90.0,5814.06,33.016,12.078
2018-09-08 11:18:45,3416.054,219.177,1.541,1208.67906,149.198,129.177,996.336,3497.991,90.0,5802.06,32.307,12.086
2018-09-08 11:18:50,3416.097,219.177,1.497,1222.49004,149.31,129.177,993.672,3502.222,90.0,5816.06,32.252,12.175
2018-09-08 11:18:55,3416.146,219.524,1.448,1207.50325,149.364,129.524,993.672,3497.353,90.0,5772.06,32.525,12.006
2018-09-08 11:19:00,3416.19,218.831,1.404,1193.69227,149.193,128.831,993.672,3493.727,90.0,5544.058,32.471,12.424
2018-09-08 11:19:05,3416.234,219.87,1.36,1184.2857900000001,149.239,129.87,996.336,3489.717,90.0,5734.06,31.761,12.295
2018-09-08 11:19:10,3416.277,219.177,1.317,1183.6998,149.215,129.177,996.336,3489.391,90.0,5814.06,32.389,12.384
2018-09-08 11:19:15,3416.321,219.87,1.273,1180.7583599999998,148.923,129.87,999.0,3488.541,90.0,5934.062,32.361,12.625
2018-09-08 11:19:20,3416.376,218.831,1.219,1195.45407,148.949,128.831,991.008,3490.787,90.0,5770.06,32.989,12.577
2018-09-08 11:19:25,3416.419,219.177,1.175,1194.86808,148.952,129.177,993.672,3494.395,90.0,5584.058,32.962,12.617
2018-09-08 11:19:30,3416.463,219.177,1.131,1174.00224,148.784,129.177,993.672,3490.689,90.0,5730.06,32.934,12.754
2018-09-08 11:19:35,3416.507,218.831,1.088,1193.39736,148.704,128.831,993.672,3490.16,90.0,5776.06,32.907,12.786
2018-09-08 11:19:40,3416.545,219.293,1.049,1176.44961,148.763,129.293,996.78,3488.283,90.0,5583.391,32.552,12.833
2018-09-08 11:19:45,3416.594,219.177,1.0,1177.8207499999999,148.656,129.177,993.672,3489.1,90.0,5568.058,32.853,12.81
2018-09-08 11:19:50,3416.638,219.385,0.957,1185.3467,148.588,129.385,995.27,3490.319,90.0,5741.66,32.825,12.839
2018-09-08 11:19:55,3416.681,219.524,0.913,1176.35386,148.806,129.524,996.336,3488.324,90.0,5572.058,32.269,12.81
2018-09-08 11:20:00,3416.719,219.177,0.875,1184.28962,149.011,129.177,993.672,3490.169,90.0,5732.06,32.443,12.392
2018-09-08 11:20:05,3416.763,219.524,0.831,1219.55243,148.923,129.524,996.336,3497.329,90.0,5758.06,32.416,12.336
2018-09-08 11:20:10,3416.807,200.411,0.787,1199.8624,149.073,129.524,993.672,3496.061,90.0,5714.059,32.334,12.167
2018-09-08 11:20:15,3416.85,219.524,0.744,1210.1459499999999,149.056,129.524,996.336,3498.846,90.0,5662.059,32.252,11.99
2018-09-08 11:20:20,3416.894,219.177,0.7,1216.31991,148.982,129.177,993.672,3498.288,90.0,5786.06,32.17,12.36
2018-09-08 11:20:25,3416.943,218.831,0.651,1222.19513,149.066,128.831,993.672,3498.703,90.0,5948.062,32.416,12.086
2018-09-08 11:20:30,3416.987,219.177,0.607,1181.938,149.11,129.177,993.672,3498.889,90.0,5622.058,32.334,12.062
2018-09-08 11:20:35,3417.041,219.524,0.553,1174.58823,148.983,129.524,996.336,3496.177,90.0,5898.061,32.907,12.223
2018-09-08 11:20:40,3417.085,219.87,0.509,1164.89067,148.509,129.87,999.0,3497.234,90.0,5898.061,32.825,12.689
2018-09-08 11:20:45,3417.129,219.177,0.465,1190.45975,147.939,129.177,996.336,3500.785,90.0,5706.059,32.743,13.124
2018-09-08 11:20:50,3417.167,218.716,0.427,1194.3280499999998,147.848,128.716,987.9,3503.95,90.0,5820.061,32.334,13.469
2018-09-08 11:20:55,3417.211,219.177,0.384,1171.35571,147.794,129.177,993.672,3498.263,90.0,5704.059,32.252,13.373
2018-09-08 11:21:00,3417.254,219.039,0.34,1164.3621300000002,147.895,129.039,992.606,3494.489,90.0,5608.858,32.17,13.273
2018-09-08 11:21:05,3417.281,219.177,0.313,1134.91709,147.777,129.177,993.672,3492.073,90.0,5868.061,31.106,13.357
2018-09-08 11:21:10,3417.281,219.524,0.313,1172.82643,149.504,129.524,993.672,3489.762,90.0,5814.06,28.514,11.757
2018-09-08 11:21:15,3417.281,218.831,0.313,1152.2555000000002,150.868,128.831,993.672,3482.035,90.0,5254.055,25.922,10.277
2018-09-08 11:21:20,3417.281,219.524,0.313,1097.5975700000001,151.743,129.524,993.672,3462.017,90.0,4818.05,22.811,9.175
2018-09-08 11:21:25,3417.281,219.87,0.313,987.98297,152.578,129.87,993.672,3435.096,90.0,4440.046,20.737,8.21
2018-09-08 11:21:30,3417.281,219.524,0.313,896.2966,153.178,129.524,996.336,3407.157,90.0,4234.044,18.145,7.623
2018-09-08 11:21:35,3417.281,218.831,0.313,804.3153199999999,153.804,128.831,991.008,3382.669,90.0,4150.043,15.553,7.036
2018-09-08 11:21:40,3417.281,219.524,0.313,709.39643,154.268,129.524,996.336,3361.943,90.0,3758.039,12.961,6.57
2018-09-08 11:21:45,3417.281,219.524,0.313,637.10518,154.715,129.524,996.336,3344.106,90.0,3814.04,10.369,5.822
2018-09-08 11:21:50,3417.281,219.524,0.313,600.37165,155.012,129.524,993.672,3329.858,90.0,3744.039,7.777,5.476
2018-09-08 11:43:30,3416.453,221.255,29.33,1280.97031,163.472,131.255,1009.656,3486.848,90.0,4872.051,6.752,9.65
2018-09-08 11:43:35,3416.485,221.255,29.298,1300.9514199999999,163.351,131.255,1009.656,3492.315,90.0,4998.052,8.697,9.714
2018-09-08 11:44:40,3416.809,221.602,28.973,1283.61301,162.885,131.602,1012.32,3495.045,90.0,4914.051,20.67,5.999
2018-09-08 11:44:45,3416.842,221.602,28.941,1352.08575,162.633,131.602,1012.32,3503.932,90.0,4932.051,21.177,10.237
2018-09-08 11:44:50,3416.868,221.602,28.915,1354.43737,162.572,131.602,1012.32,3502.699,90.0,4974.052,21.295,10.325
2018-09-08 11:44:55,3416.9,221.255,28.883,1352.38066,162.456,131.255,1009.656,3502.605,90.0,4848.05,21.803,10.357
2018-09-08 11:45:00,3416.932,221.313,28.85,1336.3636000000001,162.428,131.313,1010.1,3504.493,90.0,5075.053,22.31,10.4
2018-09-08 11:45:05,3416.965,221.544,28.818,1356.63962,162.49,131.544,1011.876,3506.487,90.0,4947.051,22.529,10.298
2018-09-08 11:45:10,3416.997,221.244,28.785,1328.9602100000002,162.182,131.244,1012.231,3508.74,90.0,4951.451,23.324,10.592
2018-09-08 11:45:15,3417.036,221.602,28.746,1350.0290400000001,161.866,131.602,1012.32,3512.023,90.0,5216.054,24.106,10.945
2018-09-08 11:45:20,3417.088,221.602,28.695,1396.16522,161.423,131.602,1012.32,3518.301,90.0,5244.055,25.208,11.266
2018-09-08 11:45:25,3417.12,221.602,28.662,1411.15201,161.143,131.602,1012.32,3521.245,90.0,5404.056,25.143,11.604
2018-09-08 11:45:30,3417.166,221.602,28.617,1433.7796500000002,160.867,131.602,1012.32,3530.367,90.0,5406.056,25.856,11.708
2018-09-08 11:45:35,3417.205,221.602,28.578,1455.8213,161.036,131.602,1012.32,3531.805,90.0,5364.056,26.181,11.716
2018-09-08 11:45:40,3417.25,221.602,28.533,1465.81377,160.843,131.602,1012.32,3538.18,90.0,5488.057,26.894,11.66
2018-09-08 11:45:45,3417.302,221.255,28.481,1499.60586,160.314,131.255,1009.656,3549.239,90.0,5394.056,27.996,12.191
2018-09-08 11:45:50,3417.354,221.602,28.429,1544.8649699999999,160.031,131.602,1012.32,3555.405,90.0,5474.057,29.098,12.392
2018-09-08 11:45:55,3417.412,221.255,28.37,1563.67027,159.754,131.255,1009.656,3567.225,90.0,5554.058,30.589,12.601
2018-09-08 11:46:00,3417.47,221.255,28.312,1624.50216,159.57,131.255,1009.656,3581.184,90.0,6156.064,32.08,12.866
2018-09-08 11:46:05,3417.522,221.602,28.26,1667.70073,159.474,131.602,1012.32,3592.534,90.0,5748.06,33.183,12.834
2018-09-08 11:46:10,3417.574,221.255,28.208,1701.78773,159.118,131.255,1009.656,3598.592,90.0,5826.061,34.285,13.172
2018-09-08 11:46:15,3417.62,221.313,28.163,1707.1267500000001,159.078,131.313,1010.1,3599.646,90.0,6150.064,34.259,13.429
2018-09-08 11:46:20,3417.652,221.544,28.131,1710.26352,159.2,131.544,1011.876,3601.188,90.0,5856.061,33.922,13.204
2018-09-08 11:46:25,3417.704,221.255,28.079,1712.07511,159.28,131.255,1009.656,3604.655,90.0,5842.061,34.181,13.003
2018-09-08 11:46:30,3417.749,221.255,28.033,1724.1204599999999,159.484,131.255,1006.992,3602.792,90.0,5650.059,34.051,12.915
2018-09-08 11:46:35,3417.788,221.255,27.994,1713.83691,159.68,131.255,1012.32,3604.836,90.0,5690.059,33.533,12.713
2018-09-08 11:46:40,3417.834,221.602,27.949,1720.01087,159.585,131.602,1012.32,3606.487,90.0,5838.061,33.403,12.537
2018-09-08 11:46:45,3417.872,221.602,27.91,1718.8350599999999,159.717,131.602,1012.32,3600.179,90.0,5868.061,32.884,12.505
2018-09-08 11:46:50,3417.911,221.602,27.871,1691.7952599999999,159.961,131.602,1012.32,3598.159,90.0,5706.059,32.366,12.215
2018-09-08 11:46:55,3417.957,221.602,27.826,1681.2168,160.107,131.602,1009.656,3590.88,90.0,5622.058,32.236,12.07
2018-09-08 11:47:00,3417.996,220.909,27.787,1684.44932,160.306,130.909,1006.992,3589.391,90.0,5580.058,31.717,12.022
2018-09-08 11:47:05,3418.048,221.602,27.735,1674.4606800000001,160.434,131.602,1012.32,3588.336,90.0,5458.057,31.977,11.636
2018-09-08 11:47:10,3418.093,220.909,27.69,1651.24322,160.629,130.909,1006.992,3584.034,90.0,5594.058,31.847,11.54
2018-09-08 11:47:15,3418.132,221.255,27.651,1621.26964,160.576,131.255,1009.656,3583.147,90.0,5608.058,31.38,11.564
2018-09-08 11:47:20,3418.177,221.602,27.605,1659.76497,160.455,131.602,1012.32,3590.092,90.0,5774.06,31.51,11.395
2018-09-08 11:47:25,3418.21,221.602,27.573,1661.82168,160.504,131.602,1012.32,3586.711,90.0,5638.392,30.862,11.325
2018-09-08 11:47:30,3418.254,221.602,27.528,1647.42471,160.607,131.602,1012.32,3586.48,90.0,5431.723,30.958,11.207
2018-09-08 11:47:35,3418.305,221.602,27.477,1652.1854,160.488,131.602,1012.32,3584.334,90.0,5704.393,31.424,11.224
2018-09-08 11:47:40,3418.35,220.909,27.433,1644.31858,160.494,130.909,1006.992,3582.281,90.0,5576.925,30.989,11.099
2018-09-08 11:47:45,3418.382,220.909,27.401,1648.8916,160.399,130.909,1006.992,3581.473,90.0,5460.057,30.827,11.548
2018-09-08 11:47:50,3418.427,221.602,27.356,1644.4832700000002,160.177,131.602,1012.32,3581.514,90.0,5636.059,30.91,11.459
2018-09-08 11:47:55,3418.465,221.602,27.318,1637.13733,160.089,131.602,1012.32,3579.555,90.0,5692.059,30.612,11.644
